seed,patient,direction,epoch,image,metric,performance
0,55,x,0,mean,C,0.5912613204194757
0,55,x,0,mean,CNR,11.628926121169577
0,55,x,0,reconst,C,0.0038864791858941317
0,55,x,0,reconst,CNR,0.29444405240364363
0,55,x,0,superres,C,0.0038864791858941317
0,55,x,0,superres,CNR,0.29444405240364363
0,55,x,0,NLM,C,0.003717406652867794
0,55,x,0,NLM,CNR,0.49374315632433285
0,55,x,50,mean,C,0.5912613204194757
0,55,x,50,mean,CNR,11.628926121169577
0,55,x,50,reconst,C,0.02415855973958969
0,55,x,50,reconst,CNR,11.126349141175464
0,55,x,50,superres,C,0.02415855973958969
0,55,x,50,superres,CNR,11.126349141175464
0,55,x,50,NLM,C,0.006937230471521616
0,55,x,50,NLM,CNR,5.8081745655190335
0,55,x,100,mean,C,0.5912613204194757
0,55,x,100,mean,CNR,11.628926121169577
0,55,x,100,reconst,C,0.024408020079135895
0,55,x,100,reconst,CNR,6.609298476753948
0,55,x,100,superres,C,0.024408020079135895
0,55,x,100,superres,CNR,6.609298476753948
0,55,x,100,NLM,C,0.005180611275136471
0,55,x,100,NLM,CNR,4.811892713568355
0,55,x,150,mean,C,0.5912613204194757
0,55,x,150,mean,CNR,11.628926121169577
0,55,x,150,reconst,C,0.02490927278995514
0,55,x,150,reconst,CNR,24.267468336569017
0,55,x,150,superres,C,0.02490927278995514
0,55,x,150,superres,CNR,24.267468336569017
0,55,x,150,NLM,C,0.004718649201095104
0,55,x,150,NLM,CNR,4.348575023364045
0,55,x,200,mean,C,0.5912613204194757
0,55,x,200,mean,CNR,11.628926121169577
0,55,x,200,reconst,C,0.025225194171071053
0,55,x,200,reconst,CNR,3.281007334868979
0,55,x,200,superres,C,0.025225194171071053
0,55,x,200,superres,CNR,3.281007334868979
0,55,x,200,NLM,C,0.005133739672601223
0,55,x,200,NLM,CNR,5.2164642719069025
0,55,x,250,mean,C,0.5912613204194757
0,55,x,250,mean,CNR,11.628926121169577
0,55,x,250,reconst,C,0.0466388575732708
0,55,x,250,reconst,CNR,6.357212174441278
0,55,x,250,superres,C,0.0466388575732708
0,55,x,250,superres,CNR,6.357212174441278
0,55,x,250,NLM,C,0.012492275796830654
0,55,x,250,NLM,CNR,10.542031440598377
0,55,x,300,mean,C,0.5912613204194757
0,55,x,300,mean,CNR,11.628926121169577
0,55,x,300,reconst,C,0.243467777967453
0,55,x,300,reconst,CNR,8.353973285781791
0,55,x,300,superres,C,0.243467777967453
0,55,x,300,superres,CNR,8.353973285781791
0,55,x,300,NLM,C,0.16602540016174316
0,55,x,300,NLM,CNR,6.141001109327586
0,55,x,350,mean,C,0.5912613204194757
0,55,x,350,mean,CNR,11.628926121169577
0,55,x,350,reconst,C,0.3609987795352936
0,55,x,350,reconst,CNR,12.923490307301106
0,55,x,350,superres,C,0.3609987795352936
0,55,x,350,superres,CNR,12.923490307301106
0,55,x,350,NLM,C,0.3045918941497803
0,55,x,350,NLM,CNR,9.690759022717833
0,55,x,400,mean,C,0.5912613204194757
0,55,x,400,mean,CNR,11.628926121169577
0,55,x,400,reconst,C,0.43569299578666687
0,55,x,400,reconst,CNR,46.453874067985936
0,55,x,400,superres,C,0.43569299578666687
0,55,x,400,superres,CNR,46.453874067985936
0,55,x,400,NLM,C,0.38876593112945557
0,55,x,400,NLM,CNR,21.59785060673938
0,55,x,450,mean,C,0.5912613204194757
