seed,patient,direction,epoch,image,metric,performance
0,55,x,1600,reconst,C,0.5952098965644836
0,55,x,1600,reconst,CNR,11.53101908621419
0,55,x,1600,superres,C,0.5952098965644836
0,55,x,1600,superres,CNR,11.53101908621419
0,55,x,1600,NLM,C,0.5725181698799133
0,55,x,1600,NLM,CNR,14.263504405716235
0,55,x,1650,mean,C,0.5912613204194762
0,55,x,1650,mean,CNR,11.628926121169266
0,55,x,1650,reconst,C,0.589821994304657
0,55,x,1650,reconst,CNR,12.308732238453056
0,55,x,1650,superres,C,0.589821994304657
0,55,x,1650,superres,CNR,12.308732238453056
0,55,x,1650,NLM,C,0.5695095658302307
0,55,x,1650,NLM,CNR,15.071373641266609
0,55,x,1700,mean,C,0.5912613204194762
0,55,x,1700,mean,CNR,11.628926121169266
0,55,x,1700,reconst,C,0.5962892770767212
0,55,x,1700,reconst,CNR,12.057807145802295
0,55,x,1700,superres,C,0.5962892770767212
0,55,x,1700,superres,CNR,12.057807145802295
0,55,x,1700,NLM,C,0.5741496086120605
0,55,x,1700,NLM,CNR,14.264957514601067
0,55,x,1750,mean,C,0.5912613204194762
0,55,x,1750,mean,CNR,11.628926121169266
0,55,x,1750,reconst,C,0.5967257618904114
0,55,x,1750,reconst,CNR,11.63588808243362
0,55,x,1750,superres,C,0.5967257618904114
0,55,x,1750,superres,CNR,11.63588808243362
0,55,x,1750,NLM,C,0.5744881629943848
0,55,x,1750,NLM,CNR,14.049271411865844
0,55,x,1800,mean,C,0.5912613204194762
0,55,x,1800,mean,CNR,11.628926121169266
0,55,x,1800,reconst,C,0.5965287089347839
0,55,x,1800,reconst,CNR,11.539429606398166
0,55,x,1800,superres,C,0.5965287089347839
0,55,x,1800,superres,CNR,11.539429606398166
0,55,x,1800,NLM,C,0.5740935206413269
0,55,x,1800,NLM,CNR,13.99610976707385
0,55,x,1850,mean,C,0.5912613204194762
0,55,x,1850,mean,CNR,11.628926121169266
0,55,x,1850,reconst,C,0.5963966250419617
0,55,x,1850,reconst,CNR,11.579239466325943
0,55,x,1850,superres,C,0.5963966250419617
0,55,x,1850,superres,CNR,11.579239466325943
0,55,x,1850,NLM,C,0.5738372802734375
0,55,x,1850,NLM,CNR,14.013905234525794
0,55,x,1900,mean,C,0.5912613204194762
0,55,x,1900,mean,CNR,11.628926121169266
0,55,x,1900,reconst,C,0.5935505032539368
0,55,x,1900,reconst,CNR,11.58718897999872
0,55,x,1900,superres,C,0.5935505032539368
0,55,x,1900,superres,CNR,11.58718897999872
0,55,x,1900,NLM,C,0.5711707472801208
0,55,x,1900,NLM,CNR,13.9935670924213
0,55,x,1950,mean,C,0.5912613204194762
0,55,x,1950,mean,CNR,11.628926121169266
0,55,x,1950,reconst,C,0.5954869389533997
0,55,x,1950,reconst,CNR,11.34750290223567
0,55,x,1950,superres,C,0.5954869389533997
0,55,x,1950,superres,CNR,11.34750290223567
0,55,x,1950,NLM,C,0.57355135679245
0,55,x,1950,NLM,CNR,13.889168554317095
0,55,x,2000,mean,C,0.5912613204194762
0,55,x,2000,mean,CNR,11.628926121169266
0,55,x,2000,reconst,C,0.5933008193969727
0,55,x,2000,reconst,CNR,11.263403324897467
0,55,x,2000,superres,C,0.5933008193969727
0,55,x,2000,superres,CNR,11.263403324897467
0,55,x,2000,NLM,C,0.570656955242157
0,55,x,2000,NLM,CNR,13.56768508542425
0,55,x,2050,mean,C,0.5912613204194762
0,55,x,2050,mean,CNR,11.628926121169266
0,55,x,2050,reconst,C,0.5992593765258789
0,55,x,2050,reconst,CNR,11.51620099250156
0,55,x,2050,superres,C,0.5992593765258789
0,55,x,2050,superres,CNR,11.51620099250156
0,55,x,2050,NLM,C,0.5766181945800781
0,55,x,2050,NLM,CNR,13.975342660180559
0,55,x,2100,mean,C,0.5912613204194762
0,55,x,2100,mean,CNR,11.628926121169266
0,55,x,2100,reconst,C,0.5932014584541321
0,55,x,2100,reconst,CNR,11.303190790528514
0,55,x,2100,superres,C,0.5932014584541321
0,55,x,2100,superres,CNR,11.303190790528514
0,55,x,2100,NLM,C,0.5716344714164734
0,55,x,2100,NLM,CNR,13.381246731569686
0,55,x,2150,mean,C,0.5912613204194762
0,55,x,2150,mean,CNR,11.628926121169266
0,55,x,2150,reconst,C,0.5951613187789917
0,55,x,2150,reconst,CNR,10.180531893425727
0,55,x,2150,superres,C,0.5951613187789917
0,55,x,2150,superres,CNR,10.180531893425727
0,55,x,2150,NLM,C,0.5734854340553284
0,55,x,2150,NLM,CNR,11.530355065126814
0,55,x,2200,mean,C,0.5912613204194762
0,55,x,2200,mean,CNR,11.628926121169266
0,55,x,2200,reconst,C,0.5961729884147644
0,55,x,2200,reconst,CNR,11.337513656771765
0,55,x,2200,superres,C,0.5961729884147644
0,55,x,2200,superres,CNR,11.337513656771765
0,55,x,2200,NLM,C,0.5739994645118713
0,55,x,2200,NLM,CNR,13.604079147860238
0,55,x,2250,mean,C,0.5912613204194762
0,55,x,2250,mean,CNR,11.628926121169266
0,55,x,2250,reconst,C,0.5915336608886719
0,55,x,2250,reconst,CNR,10.757853535015256
0,55,x,2250,superres,C,0.5915336608886719
0,55,x,2250,superres,CNR,10.757853535015256
0,55,x,2250,NLM,C,0.5686184763908386
0,55,x,2250,NLM,CNR,13.415018566425744
0,55,x,2300,mean,C,0.5912613204194762
0,55,x,2300,mean,CNR,11.628926121169266
0,55,x,2300,reconst,C,0.5973166823387146
0,55,x,2300,reconst,CNR,11.402112062568882
0,55,x,2300,superres,C,0.5973166823387146
0,55,x,2300,superres,CNR,11.402112062568882
0,55,x,2300,NLM,C,0.5734385251998901
0,55,x,2300,NLM,CNR,13.118011202558801
0,55,x,2350,mean,C,0.5912613204194762
0,55,x,2350,mean,CNR,11.628926121169266
0,55,x,2350,reconst,C,0.5964393019676208
0,55,x,2350,reconst,CNR,10.673301383291275
0,55,x,2350,superres,C,0.5964393019676208
0,55,x,2350,superres,CNR,10.673301383291275
0,55,x,2350,NLM,C,0.5743928551673889
0,55,x,2350,NLM,CNR,12.70230181372474
0,55,x,2400,mean,C,0.5912613204194762
0,55,x,2400,mean,CNR,11.628926121169266
0,55,x,2400,reconst,C,0.5890988707542419
0,55,x,2400,reconst,CNR,10.913581730294238
0,55,x,2400,superres,C,0.5890988707542419
0,55,x,2400,superres,CNR,10.913581730294238
0,55,x,2400,NLM,C,0.5658129453659058
0,55,x,2400,NLM,CNR,13.042406568178581
0,55,x,2450,mean,C,0.5912613204194762
0,55,x,2450,mean,CNR,11.628926121169266
0,55,x,2450,reconst,C,0.5955792665481567
0,55,x,2450,reconst,CNR,10.82331964944697
0,55,x,2450,superres,C,0.5955792665481567
0,55,x,2450,superres,CNR,10.82331964944697
0,55,x,2450,NLM,C,0.5739411115646362
0,55,x,2450,NLM,CNR,13.469554416565922
0,55,x,2500,mean,C,0.5912613204194762
0,55,x,2500,mean,CNR,11.628926121169266
0,55,x,2500,reconst,C,0.601389467716217
0,55,x,2500,reconst,CNR,11.474764311827768
0,55,x,2500,superres,C,0.5984969139099121
0,55,x,2500,superres,CNR,11.146313661769272
0,55,x,2500,NLM,C,0.5976881980895996
0,55,x,2500,NLM,CNR,11.21492267286707
0,55,x,2550,mean,C,0.5912613204194762
0,55,x,2550,mean,CNR,11.628926121169266
0,55,x,2550,reconst,C,0.606012761592865
0,55,x,2550,reconst,CNR,11.435101127551187
0,55,x,2550,superres,C,0.6010048389434814
0,55,x,2550,superres,CNR,11.244071383037616
0,55,x,2550,NLM,C,0.5963419079780579
0,55,x,2550,NLM,CNR,11.83346510933765
0,55,x,2600,mean,C,0.5912613204194762
0,55,x,2600,mean,CNR,11.628926121169266
0,55,x,2600,reconst,C,0.5952068567276001
0,55,x,2600,reconst,CNR,11.247352069648585
0,55,x,2600,superres,C,0.5995544791221619
0,55,x,2600,superres,CNR,11.24644645540304
0,55,x,2600,NLM,C,0.5910018682479858
0,55,x,2600,NLM,CNR,12.174529662350395
0,55,x,2650,mean,C,0.5912613204194762
0,55,x,2650,mean,CNR,11.628926121169266
0,55,x,2650,reconst,C,0.5956122279167175
0,55,x,2650,reconst,CNR,10.882286636481389
0,55,x,2650,superres,C,0.5987678170204163
0,55,x,2650,superres,CNR,11.174312469342306
0,55,x,2650,NLM,C,0.5877401232719421
0,55,x,2650,NLM,CNR,12.2831192018453
0,55,x,2700,mean,C,0.5912613204194762
0,55,x,2700,mean,CNR,11.628926121169266
0,55,x,2700,reconst,C,0.5940489172935486
0,55,x,2700,reconst,CNR,10.917438116660596
0,55,x,2700,superres,C,0.5979833602905273
0,55,x,2700,superres,CNR,11.13218184486188
0,55,x,2700,NLM,C,0.5851075649261475
0,55,x,2700,NLM,CNR,12.390763697899366
0,55,x,2750,mean,C,0.5912613204194762
0,55,x,2750,mean,CNR,11.628926121169266
0,55,x,2750,reconst,C,0.597633421421051
0,55,x,2750,reconst,CNR,11.360615749658402
0,55,x,2750,superres,C,0.5979333519935608
0,55,x,2750,superres,CNR,11.164760299562975
0,55,x,2750,NLM,C,0.5837036371231079
0,55,x,2750,NLM,CNR,12.631275471516481
0,55,x,2800,mean,C,0.5912613204194762
0,55,x,2800,mean,CNR,11.628926121169266
0,55,x,2800,reconst,C,0.6002014875411987
0,55,x,2800,reconst,CNR,11.62434217840034
0,55,x,2800,superres,C,0.5982174277305603
0,55,x,2800,superres,CNR,11.221507589284533
0,55,x,2800,NLM,C,0.5831218361854553
0,55,x,2800,NLM,CNR,12.86051503621213
0,55,x,2850,mean,C,0.5912613204194762
0,55,x,2850,mean,CNR,11.628926121169266
0,55,x,2850,reconst,C,0.5962622761726379
0,55,x,2850,reconst,CNR,11.170029088451255
0,55,x,2850,superres,C,0.5980001091957092
0,55,x,2850,superres,CNR,11.21587559947771
0,55,x,2850,NLM,C,0.5820366740226746
0,55,x,2850,NLM,CNR,12.986529896817006
0,55,x,2900,mean,C,0.5912613204194762
0,55,x,2900,mean,CNR,11.628926121169266
0,55,x,2900,reconst,C,0.5955536961555481
0,55,x,2900,reconst,CNR,11.32502573350204
0,55,x,2900,superres,C,0.5977551341056824
0,55,x,2900,superres,CNR,11.226908051118283
0,55,x,2900,NLM,C,0.5811693072319031
0,55,x,2900,NLM,CNR,13.130853820517661
0,55,x,2950,mean,C,0.5912613204194762
0,55,x,2950,mean,CNR,11.628926121169266
0,55,x,2950,reconst,C,0.6001961827278137
0,55,x,2950,reconst,CNR,11.588487648388671
0,55,x,2950,superres,C,0.5979771018028259
0,55,x,2950,superres,CNR,11.259888361112845
0,55,x,2950,NLM,C,0.5808193683624268
0,55,x,2950,NLM,CNR,13.233715741854736
0,55,y,0,mean,C,0.19377586934768934
0,55,y,0,mean,CNR,1.0980135683258032
0,55,y,0,reconst,C,0.07230465859174728
0,55,y,0,reconst,CNR,1.7242319552517718
0,55,y,0,superres,C,0.07230465859174728
0,55,y,0,superres,CNR,1.7242319552517718
0,55,y,0,NLM,C,0.11933006346225739
0,55,y,0,NLM,CNR,7.11076533432197
0,55,y,50,mean,C,0.19377586934768934
0,55,y,50,mean,CNR,1.0980135683258032
0,55,y,50,reconst,C,6.922324246261269e-05
0,55,y,50,reconst,CNR,2.045313781436803
0,55,y,50,superres,C,6.922324246261269e-05
0,55,y,50,superres,CNR,2.045313781436803
0,55,y,50,NLM,C,4.900132626062259e-05
0,55,y,50,NLM,CNR,3.788683641286168
0,55,y,100,mean,C,0.19377586934768934
0,55,y,100,mean,CNR,1.0980135683258032
0,55,y,100,reconst,C,6.953946285648271e-05
0,55,y,100,reconst,CNR,2.734247792412722
0,55,y,100,superres,C,6.953946285648271e-05
0,55,y,100,superres,CNR,2.734247792412722
0,55,y,100,NLM,C,2.6352439817856066e-05
0,55,y,100,NLM,CNR,4.915654392008332
0,55,y,150,mean,C,0.19377586934768934
0,55,y,150,mean,CNR,1.0980135683258032
0,55,y,150,reconst,C,0.00019687143503688276
0,55,y,150,reconst,CNR,4.709995986995305
0,55,y,150,superres,C,0.00019687143503688276
0,55,y,150,superres,CNR,4.709995986995305
0,55,y,150,NLM,C,6.900916196173057e-05
0,55,y,150,NLM,CNR,10.750088146485721
0,55,y,200,mean,C,0.19377586934768934
0,55,y,200,mean,CNR,1.0980135683258032
0,55,y,200,reconst,C,0.00015484316099900752
0,55,y,200,reconst,CNR,1.6965940201081782
0,55,y,200,superres,C,0.00015484316099900752
0,55,y,200,superres,CNR,1.6965940201081782
0,55,y,200,NLM,C,7.598921365570277e-05
0,55,y,200,NLM,CNR,10.62130724551089
0,55,y,250,mean,C,0.19377586934768934
0,55,y,250,mean,CNR,1.0980135683258032
0,55,y,250,reconst,C,0.00015590310795232654
0,55,y,250,reconst,CNR,1.0467661445961047
0,55,y,250,superres,C,0.00015590310795232654
0,55,y,250,superres,CNR,1.0467661445961047
0,55,y,250,NLM,C,5.852897811564617e-05
0,55,y,250,NLM,CNR,4.517409891375105
0,55,y,300,mean,C,0.19377586934768934
0,55,y,300,mean,CNR,1.0980135683258032
0,55,y,300,reconst,C,0.0007754613761790097
0,55,y,300,reconst,CNR,0.9139942123815303
0,55,y,300,superres,C,0.0007754613761790097
0,55,y,300,superres,CNR,0.9139942123815303
0,55,y,300,NLM,C,0.00035311083775013685
0,55,y,300,NLM,CNR,15.530110069738868
0,55,y,350,mean,C,0.19377586934768934
0,55,y,350,mean,CNR,1.0980135683258032
0,55,y,350,reconst,C,0.003111273515969515
0,55,y,350,reconst,CNR,1.4309222175432312
0,55,y,350,superres,C,0.003111273515969515
0,55,y,350,superres,CNR,1.4309222175432312
0,55,y,350,NLM,C,0.0012213984737172723
0,55,y,350,NLM,CNR,28.981087874839854
0,55,y,400,mean,C,0.19377586934768934
0,55,y,400,mean,CNR,1.0980135683258032
0,55,y,400,reconst,C,0.049097705632448196
0,55,y,400,reconst,CNR,1.9736816164454987
0,55,y,400,superres,C,0.049097705632448196
0,55,y,400,superres,CNR,1.9736816164454987
0,55,y,400,NLM,C,0.016026491299271584
0,55,y,400,NLM,CNR,10.270930129204523
0,55,y,450,mean,C,0.19377586934768934
0,55,y,450,mean,CNR,1.0980135683258032
0,55,y,450,reconst,C,0.19025768339633942
0,55,y,450,reconst,CNR,3.0958065881161234
0,55,y,450,superres,C,0.19025768339633942
0,55,y,450,superres,CNR,3.0958065881161234
0,55,y,450,NLM,C,0.08656711131334305
0,55,y,450,NLM,CNR,2.045534725105331
0,55,y,500,mean,C,0.19377586934768934
0,55,y,500,mean,CNR,1.0980135683258032
0,55,y,500,reconst,C,0.26522576808929443
0,55,y,500,reconst,CNR,5.99628176086277
0,55,y,500,superres,C,0.26522576808929443
0,55,y,500,superres,CNR,5.99628176086277
0,55,y,500,NLM,C,0.21174579858779907
0,55,y,500,NLM,CNR,6.763484111263315
0,55,y,550,mean,C,0.19377586934768934
0,55,y,550,mean,CNR,1.0980135683258032
0,55,y,550,reconst,C,0.20693214237689972
0,55,y,550,reconst,CNR,2.3313079789962905
0,55,y,550,superres,C,0.20693214237689972
0,55,y,550,superres,CNR,2.3313079789962905
0,55,y,550,NLM,C,0.22106504440307617
0,55,y,550,NLM,CNR,5.41093009513584
0,55,y,600,mean,C,0.19377586934768934
0,55,y,600,mean,CNR,1.0980135683258032
0,55,y,600,reconst,C,0.1889311820268631
0,55,y,600,reconst,CNR,1.4241070471911903
0,55,y,600,superres,C,0.1889311820268631
0,55,y,600,superres,CNR,1.4241070471911903
0,55,y,600,NLM,C,0.18932031095027924
0,55,y,600,NLM,CNR,1.8107973017548713
0,55,y,650,mean,C,0.19377586934768934
0,55,y,650,mean,CNR,1.0980135683258032
0,55,y,650,reconst,C,0.19415594637393951
0,55,y,650,reconst,CNR,1.2235399833067084
