seed,patient,direction,epoch,image,metric,performance
0,55,all,800,NLM,CNR,6.337703110909599
0,55,all,850,mean,C,0.36170023476135876
0,55,all,850,mean,CNR,5.4391338926793384
0,55,all,850,reconst,C,0.36312273144721985
0,55,all,850,reconst,CNR,5.668607478677393
0,55,all,850,superres,C,0.3683098256587982
0,55,all,850,superres,CNR,5.892120364165987
0,55,all,850,NLM,C,0.3406062126159668
0,55,all,850,NLM,CNR,6.402004873709818
0,55,all,900,mean,C,0.36170023476135876
0,55,all,900,mean,CNR,5.4391338926793384
0,55,all,900,reconst,C,0.3271140158176422
0,55,all,900,reconst,CNR,3.9050681528699682
0,55,all,900,superres,C,0.3656698167324066
0,55,all,900,superres,CNR,5.743959818082553
0,55,all,900,NLM,C,0.3396059274673462
0,55,all,900,NLM,CNR,6.264764404427066
0,55,all,950,mean,C,0.36170023476135876
0,55,all,950,mean,CNR,5.4391338926793384
0,55,all,950,reconst,C,0.3607290983200073
0,55,all,950,reconst,CNR,4.823319876555648
0,55,all,950,superres,C,0.36536726355552673
0,55,all,950,superres,CNR,5.683560911686432
0,55,all,950,NLM,C,0.3388008773326874
0,55,all,950,NLM,CNR,6.231072906514502
0,55,all,1000,mean,C,0.36170023476135876
0,55,all,1000,mean,CNR,5.4391338926793384
0,55,all,1000,reconst,C,0.3533824682235718
0,55,all,1000,reconst,CNR,5.566161040850948
0,55,all,1000,superres,C,0.3646802306175232
0,55,all,1000,superres,CNR,5.682305093773714
0,55,all,1000,NLM,C,0.3377886414527893
0,55,all,1000,NLM,CNR,6.253733542731559
0,55,all,1050,mean,C,0.36170023476135876
0,55,all,1050,mean,CNR,5.4391338926793384
0,55,all,1050,reconst,C,0.2402142882347107
0,55,all,1050,reconst,CNR,5.443599700625969
0,55,all,1050,superres,C,0.358064740896225
0,55,all,1050,superres,CNR,5.835405838316763
0,55,all,1050,NLM,C,0.33399254083633423
0,55,all,1050,NLM,CNR,6.682632623072475
0,55,all,1100,mean,C,0.36170023476135876
0,55,all,1100,mean,CNR,5.4391338926793384
0,55,all,1100,reconst,C,0.35844144225120544
0,55,all,1100,reconst,CNR,5.241328625293773
0,55,all,1100,superres,C,0.35808438062667847
0,55,all,1100,superres,CNR,5.804236860357461
0,55,all,1100,NLM,C,0.3336307108402252
0,55,all,1100,NLM,CNR,6.67800292478366
0,55,all,1150,mean,C,0.36170023476135876
0,55,all,1150,mean,CNR,5.4391338926793384
0,55,all,1150,reconst,C,0.3993266522884369
0,55,all,1150,reconst,CNR,5.253574476469735
0,55,all,1150,superres,C,0.3603381812572479
0,55,all,1150,superres,CNR,5.809286880581444
0,55,all,1150,NLM,C,0.33517971634864807
0,55,all,1150,NLM,CNR,6.766237718974786
0,55,all,1200,mean,C,0.36170023476135876
0,55,all,1200,mean,CNR,5.4391338926793384
0,55,all,1200,reconst,C,0.3613719046115875
0,55,all,1200,reconst,CNR,5.532762957191938
0,55,all,1200,superres,C,0.3603864014148712
0,55,all,1200,superres,CNR,5.803404863702878
0,55,all,1200,NLM,C,0.3347994089126587
0,55,all,1200,NLM,CNR,6.764509381252693
0,55,all,1250,mean,C,0.36170023476135876
0,55,all,1250,mean,CNR,5.4391338926793384
0,55,all,1250,reconst,C,0.2738479971885681
0,55,all,1250,reconst,CNR,1.4680839971321202
0,55,all,1250,superres,C,0.35652434825897217
0,55,all,1250,superres,CNR,5.468112423293857
0,55,all,1250,NLM,C,0.33112192153930664
0,55,all,1250,NLM,CNR,6.171045106188856
0,55,all,1300,mean,C,0.36170023476135876
0,55,all,1300,mean,CNR,5.4391338926793384
0,55,all,1300,reconst,C,0.3652685582637787
0,55,all,1300,reconst,CNR,5.1440269959981375
0,55,all,1300,superres,C,0.3569004535675049
0,55,all,1300,superres,CNR,5.454747132471239
0,55,all,1300,NLM,C,0.33118516206741333
0,55,all,1300,NLM,CNR,6.177933545615585
0,55,all,1350,mean,C,0.36170023476135876
0,55,all,1350,mean,CNR,5.4391338926793384
0,55,all,1350,reconst,C,0.3630690276622772
0,55,all,1350,reconst,CNR,4.724196048201079
0,55,all,1350,superres,C,0.35715028643608093
0,55,all,1350,superres,CNR,5.4526325287639965
0,55,all,1350,NLM,C,0.33127561211586
0,55,all,1350,NLM,CNR,6.203617326721824
0,55,all,1400,mean,C,0.36170023476135876
0,55,all,1400,mean,CNR,5.4391338926793384
0,55,all,1400,reconst,C,0.3587225377559662
0,55,all,1400,reconst,CNR,5.247151588966205
0,55,all,1400,superres,C,0.3572123348712921
0,55,all,1400,superres,CNR,5.446971799385115
0,55,all,1400,NLM,C,0.331149697303772
0,55,all,1400,NLM,CNR,6.216688646334057
0,55,all,1450,mean,C,0.36170023476135876
0,55,all,1450,mean,CNR,5.4391338926793384
0,55,all,1450,reconst,C,0.3649996817111969
0,55,all,1450,reconst,CNR,4.332185398309934
0,55,all,1450,superres,C,0.3575059175491333
0,55,all,1450,superres,CNR,5.400419750617814
0,55,all,1450,NLM,C,0.33110469579696655
0,55,all,1450,NLM,CNR,6.153914079091072
0,55,all,1500,mean,C,0.36170023476135876
0,55,all,1500,mean,CNR,5.4391338926793384
0,55,all,1500,reconst,C,0.3692205846309662
0,55,all,1500,reconst,CNR,5.822768546457171
0,55,all,1500,superres,C,0.3579353094100952
0,55,all,1500,superres,CNR,5.419818395229148
0,55,all,1500,NLM,C,0.3312186598777771
0,55,all,1500,NLM,CNR,6.205061654438946
0,55,all,1550,mean,C,0.36170023476135876
0,55,all,1550,mean,CNR,5.4391338926793384
0,55,all,1550,reconst,C,0.3545311391353607
0,55,all,1550,reconst,CNR,3.6649501510549256
0,55,all,1550,superres,C,0.357814759016037
0,55,all,1550,superres,CNR,5.336050675473134
0,55,all,1550,NLM,C,0.3311062753200531
0,55,all,1550,NLM,CNR,6.122133776505275
0,55,all,1600,mean,C,0.36170023476135876
0,55,all,1600,mean,CNR,5.4391338926793384
0,55,all,1600,reconst,C,0.37656494975090027
0,55,all,1600,reconst,CNR,5.648306923554164
0,55,all,1600,superres,C,0.35846585035324097
0,55,all,1600,superres,CNR,5.348627568677586
0,55,all,1600,NLM,C,0.33144739270210266
0,55,all,1600,NLM,CNR,6.153048531348954
0,55,all,1650,mean,C,0.36170023476135876
0,55,all,1650,mean,CNR,5.4391338926793384
0,55,all,1650,reconst,C,0.24461747705936432
0,55,all,1650,reconst,CNR,3.332206290709602
0,55,all,1650,superres,C,0.3550136983394623
0,55,all,1650,superres,CNR,5.397385514651962
0,55,all,1650,NLM,C,0.3288038671016693
0,55,all,1650,NLM,CNR,6.224108137877137
0,55,all,1700,mean,C,0.36170023476135876
0,55,all,1700,mean,CNR,5.4391338926793384
0,55,all,1700,reconst,C,0.3656376600265503
0,55,all,1700,reconst,CNR,5.599076558394279
0,55,all,1700,superres,C,0.3553536534309387
0,55,all,1700,superres,CNR,5.40623816919485
0,55,all,1700,NLM,C,0.32894235849380493
0,55,all,1700,NLM,CNR,6.243070035173856
0,55,all,1750,mean,C,0.36170023476135876
0,55,all,1750,mean,CNR,5.4391338926793384
0,55,all,1750,reconst,C,0.373466432094574
0,55,all,1750,reconst,CNR,4.147399338587306
0,55,all,1750,superres,C,0.3559243977069855
0,55,all,1750,superres,CNR,5.374974043406479
0,55,all,1750,NLM,C,0.3290805220603943
0,55,all,1750,NLM,CNR,6.202210038949508
0,55,all,1800,mean,C,0.36170023476135876
0,55,all,1800,mean,CNR,5.4391338926793384
0,55,all,1800,reconst,C,0.377296507358551
0,55,all,1800,reconst,CNR,5.54545654172537
0,55,all,1800,superres,C,0.3565860390663147
0,55,all,1800,superres,CNR,5.390864934284456
0,55,all,1800,NLM,C,0.32967254519462585
0,55,all,1800,NLM,CNR,6.242233285556536
0,55,all,1850,mean,C,0.36170023476135876
0,55,all,1850,mean,CNR,5.4391338926793384
0,55,all,1850,reconst,C,0.36972716450691223
0,55,all,1850,reconst,CNR,5.182598092859867
0,55,all,1850,superres,C,0.35697251558303833
0,55,all,1850,superres,CNR,5.387226390408981
0,55,all,1850,NLM,C,0.3299269378185272
0,55,all,1850,NLM,CNR,6.245873943718299
0,55,all,1900,mean,C,0.36170023476135876
0,55,all,1900,mean,CNR,5.4391338926793384
0,55,all,1900,reconst,C,0.3465670943260193
0,55,all,1900,reconst,CNR,4.211262959876349
0,55,all,1900,superres,C,0.35668373107910156
0,55,all,1900,superres,CNR,5.41942167127867
0,55,all,1900,NLM,C,0.3293134272098541
0,55,all,1900,NLM,CNR,6.281816613158896
0,55,all,1950,mean,C,0.36170023476135876
0,55,all,1950,mean,CNR,5.4391338926793384
0,55,all,1950,reconst,C,0.3656427562236786
0,55,all,1950,reconst,CNR,4.9907015553239535
0,55,all,1950,superres,C,0.3569309413433075
0,55,all,1950,superres,CNR,5.408131076825394
0,55,all,1950,NLM,C,0.3293420970439911
0,55,all,1950,NLM,CNR,6.269804463217423
0,55,all,2000,mean,C,0.36170023476135876
0,55,all,2000,mean,CNR,5.4391338926793384
0,55,all,2000,reconst,C,0.2553574740886688
0,55,all,2000,reconst,CNR,3.0434606769865895
0,55,all,2000,superres,C,0.35429272055625916
0,55,all,2000,superres,CNR,5.452333255323343
0,55,all,2000,NLM,C,0.3273372948169708
0,55,all,2000,NLM,CNR,6.404775982492138
0,55,all,2050,mean,C,0.36170023476135876
0,55,all,2050,mean,CNR,5.4391338926793384
0,55,all,2050,reconst,C,0.3564888834953308
0,55,all,2050,reconst,CNR,9.443062184418
0,55,all,2050,superres,C,0.3543497920036316
0,55,all,2050,superres,CNR,5.522723822274176
0,55,all,2050,NLM,C,0.32719987630844116
0,55,all,2050,NLM,CNR,6.505887969483827
0,55,all,2100,mean,C,0.36170023476135876
0,55,all,2100,mean,CNR,5.4391338926793384
0,55,all,2100,reconst,C,0.3592063784599304
0,55,all,2100,reconst,CNR,5.46834907677036
0,55,all,2100,superres,C,0.35447371006011963
0,55,all,2100,superres,CNR,5.524434523404617
0,55,all,2100,NLM,C,0.3272315561771393
0,55,all,2100,NLM,CNR,6.507877739823835
0,55,all,2150,mean,C,0.36170023476135876
0,55,all,2150,mean,CNR,5.4391338926793384
0,55,all,2150,reconst,C,0.35981985926628113
0,55,all,2150,reconst,CNR,5.385285439277199
0,55,all,2150,superres,C,0.35460516810417175
0,55,all,2150,superres,CNR,5.527432552993985
0,55,all,2150,NLM,C,0.3272057771682739
0,55,all,2150,NLM,CNR,6.5056379633066825
0,55,all,2200,mean,C,0.36170023476135876
0,55,all,2200,mean,CNR,5.4391338926793384
0,55,all,2200,reconst,C,0.3592709004878998
0,55,all,2200,reconst,CNR,6.595649697456433
0,55,all,2200,superres,C,0.3547183871269226
0,55,all,2200,superres,CNR,5.55391016078254
0,55,all,2200,NLM,C,0.3271975517272949
0,55,all,2200,NLM,CNR,6.541330055696647
0,55,all,2250,mean,C,0.36170023476135876
0,55,all,2250,mean,CNR,5.4391338926793384
0,55,all,2250,reconst,C,0.35683679580688477
0,55,all,2250,reconst,CNR,5.085846564473638
0,55,all,2250,superres,C,0.354768306016922
0,55,all,2250,superres,CNR,5.545945809127561
0,55,all,2250,NLM,C,0.3272302448749542
0,55,all,2250,NLM,CNR,6.526895142804578
0,55,all,2300,mean,C,0.36170023476135876
0,55,all,2300,mean,CNR,5.4391338926793384
0,55,all,2300,reconst,C,0.35510003566741943
0,55,all,2300,reconst,CNR,5.081490643059267
0,55,all,2300,superres,C,0.35477587580680847
0,55,all,2300,superres,CNR,5.53765496923617
0,55,all,2300,NLM,C,0.32725775241851807
0,55,all,2300,NLM,CNR,6.521063663754885
0,55,all,2350,mean,C,0.36170023476135876
0,55,all,2350,mean,CNR,5.4391338926793384
0,55,all,2350,reconst,C,0.36204785108566284
0,55,all,2350,reconst,CNR,4.794269265639599
0,55,all,2350,superres,C,0.35494014620780945
0,55,all,2350,superres,CNR,5.523460024137463
0,55,all,2350,NLM,C,0.32733243703842163
0,55,all,2350,NLM,CNR,6.512314588574066
0,55,all,2400,mean,C,0.36170023476135876
0,55,all,2400,mean,CNR,5.4391338926793384
0,55,all,2400,reconst,C,0.34185799956321716
0,55,all,2400,reconst,CNR,4.643792563448011
0,55,all,2400,superres,C,0.3546563982963562
0,55,all,2400,superres,CNR,5.533949589846581
0,55,all,2400,NLM,C,0.3271016478538513
0,55,all,2400,NLM,CNR,6.555010033836879
0,55,all,2450,mean,C,0.36170023476135876
0,55,all,2450,mean,CNR,5.4391338926793384
0,55,all,2450,reconst,C,0.35601794719696045
0,55,all,2450,reconst,CNR,6.530287093171215
0,55,all,2450,superres,C,0.3546856939792633
0,55,all,2450,superres,CNR,5.587963662362526
0,55,all,2450,NLM,C,0.32714560627937317
0,55,all,2450,NLM,CNR,6.624431409476692
0,55,all,2500,mean,C,0.36170023476135876
0,55,all,2500,mean,CNR,5.4391338926793384
0,55,all,2500,reconst,C,0.3612043559551239
0,55,all,2500,reconst,CNR,4.322969475322126
0,55,all,2500,superres,C,0.3548223376274109
0,55,all,2500,superres,CNR,5.558134714162402
0,55,all,2500,NLM,C,0.32717713713645935
0,55,all,2500,NLM,CNR,6.579997550148016
0,55,all,2550,mean,C,0.36170023476135876
0,55,all,2550,mean,CNR,5.4391338926793384
0,55,all,2550,reconst,C,0.37121981382369995
0,55,all,2550,reconst,CNR,5.185386892151275
0,55,all,2550,superres,C,0.35516440868377686
0,55,all,2550,superres,CNR,5.551103534408079
0,55,all,2550,NLM,C,0.32745322585105896
0,55,all,2550,NLM,CNR,6.610329248151975
0,55,all,2600,mean,C,0.36170023476135876
0,55,all,2600,mean,CNR,5.4391338926793384
0,55,all,2600,reconst,C,0.3684503436088562
0,55,all,2600,reconst,CNR,5.321086342616837
0,55,all,2600,superres,C,0.355434387922287
0,55,all,2600,superres,CNR,5.547499171928992
0,55,all,2600,NLM,C,0.32756468653678894
0,55,all,2600,NLM,CNR,6.606315884861698
0,55,all,2650,mean,C,0.36170023476135876
0,55,all,2650,mean,CNR,5.4391338926793384
0,55,all,2650,reconst,C,0.3654669225215912
0,55,all,2650,reconst,CNR,4.606733540948984
0,55,all,2650,superres,C,0.35563352704048157
0,55,all,2650,superres,CNR,5.533696396452968
0,55,all,2650,NLM,C,0.3275303244590759
0,55,all,2650,NLM,CNR,6.575868261024929
0,55,all,2700,mean,C,0.36170023476135876
0,55,all,2700,mean,CNR,5.4391338926793384
0,55,all,2700,reconst,C,0.3458087742328644
0,55,all,2700,reconst,CNR,3.996483089561319
0,55,all,2700,superres,C,0.3554428517818451
0,55,all,2700,superres,CNR,5.5178144114422585
0,55,all,2700,NLM,C,0.3272938132286072
0,55,all,2700,NLM,CNR,6.562090824145016
0,55,all,2750,mean,C,0.36170023476135876
0,55,all,2750,mean,CNR,5.4391338926793384
0,55,all,2750,reconst,C,0.36627158522605896
0,55,all,2750,reconst,CNR,5.4908476410631
0,55,all,2750,superres,C,0.3556516766548157
0,55,all,2750,superres,CNR,5.518263874561216
0,55,all,2750,NLM,C,0.3274171054363251
0,55,all,2750,NLM,CNR,6.567429308262487
0,55,all,2800,mean,C,0.36170023476135876
0,55,all,2800,mean,CNR,5.4391338926793384
0,55,all,2800,reconst,C,0.2906047999858856
0,55,all,2800,reconst,CNR,4.887826748767556
0,55,all,2800,superres,C,0.3544847071170807
0,55,all,2800,superres,CNR,5.521996442032044
0,55,all,2800,NLM,C,0.3267334997653961
0,55,all,2800,NLM,CNR,6.618020335458179
0,55,all,2850,mean,C,0.36170023476135876
0,55,all,2850,mean,CNR,5.4391338926793384
0,55,all,2850,reconst,C,0.3875309228897095
0,55,all,2850,reconst,CNR,4.028395771870032
0,55,all,2850,superres,C,0.3551185131072998
0,55,all,2850,superres,CNR,5.489692737138949
0,55,all,2850,NLM,C,0.3270380198955536
0,55,all,2850,NLM,CNR,6.607090524166279
0,55,all,2900,mean,C,0.36170023476135876
0,55,all,2900,mean,CNR,5.4391338926793384
0,55,all,2900,reconst,C,0.37278082966804504
0,55,all,2900,reconst,CNR,5.020675330777574
0,55,all,2900,superres,C,0.3554416596889496
0,55,all,2900,superres,CNR,5.490484979661968
0,55,all,2900,NLM,C,0.32703274488449097
0,55,all,2900,NLM,CNR,6.588167628247737
0,55,all,2950,mean,C,0.36170023476135876
0,55,all,2950,mean,CNR,5.4391338926793384
0,55,all,2950,reconst,C,0.36259058117866516
0,55,all,2950,reconst,CNR,5.0925254393890125
0,55,all,2950,superres,C,0.35556939244270325
0,55,all,2950,superres,CNR,5.484027111235253
0,55,all,2950,NLM,C,0.32709208130836487
0,55,all,2950,NLM,CNR,6.580831372245739
0,07,all,0,mean,C,0.35753630593034796
0,07,all,0,mean,CNR,4.774342889083924
0,07,all,0,reconst,C,0.0016656246734783053
0,07,all,0,reconst,CNR,0.3795849225021436
0,07,all,0,superres,C,0.0016656246734783053
0,07,all,0,superres,CNR,0.3795849225021436
0,07,all,0,NLM,C,0.013262729160487652
0,07,all,0,NLM,CNR,2.550530228037523
0,07,all,50,mean,C,0.35753630593034796
0,07,all,50,mean,CNR,4.774342889083924
0,07,all,50,reconst,C,0.1558295339345932
0,07,all,50,reconst,CNR,2.128673767153758
0,07,all,50,superres,C,0.1558295339345932
0,07,all,50,superres,CNR,2.128673767153758
0,07,all,50,NLM,C,0.12948451936244965
0,07,all,50,NLM,CNR,1.8641686147213166
0,07,all,100,mean,C,0.35753630593034796
0,07,all,100,mean,CNR,4.774342889083924
0,07,all,100,reconst,C,0.32261067628860474
0,07,all,100,reconst,CNR,3.9161182973459114
0,07,all,100,superres,C,0.32261067628860474
0,07,all,100,superres,CNR,3.9161182973459114
0,07,all,100,NLM,C,0.2863894999027252
0,07,all,100,NLM,CNR,3.0079032005265747
0,07,all,150,mean,C,0.35753630593034796
0,07,all,150,mean,CNR,4.774342889083924
0,07,all,150,reconst,C,0.41037505865097046
0,07,all,150,reconst,CNR,5.163704276991574
0,07,all,150,superres,C,0.41037505865097046
0,07,all,150,superres,CNR,5.163704276991574
0,07,all,150,NLM,C,0.3425435423851013
0,07,all,150,NLM,CNR,4.215950815920895
0,07,all,200,mean,C,0.35753630593034796
0,07,all,200,mean,CNR,4.774342889083924
0,07,all,200,reconst,C,0.3488716185092926
0,07,all,200,reconst,CNR,4.243004733599313
0,07,all,200,superres,C,0.3488716185092926
0,07,all,200,superres,CNR,4.243004733599313
0,07,all,200,NLM,C,0.322856068611145
0,07,all,200,NLM,CNR,3.692264150399578
0,07,all,250,mean,C,0.35753630593034796
0,07,all,250,mean,CNR,4.774342889083924
0,07,all,250,reconst,C,0.3691040873527527
0,07,all,250,reconst,CNR,3.9294838256362223
0,07,all,250,superres,C,0.358989417552948
0,07,all,250,superres,CNR,4.326547623996467
0,07,all,250,NLM,C,0.34222185611724854
0,07,all,250,NLM,CNR,4.434968300912489
0,07,all,300,mean,C,0.35753630593034796
0,07,all,300,mean,CNR,4.774342889083924
0,07,all,300,reconst,C,0.39062902331352234
0,07,all,300,reconst,CNR,7.745478721731324
0,07,all,300,superres,C,0.36957213282585144
0,07,all,300,superres,CNR,5.159210757785742
0,07,all,300,NLM,C,0.3344463109970093
0,07,all,300,NLM,CNR,4.666513202186438
0,07,all,350,mean,C,0.35753630593034796
0,07,all,350,mean,CNR,4.774342889083924
0,07,all,350,reconst,C,0.33135610818862915
0,07,all,350,reconst,CNR,3.9410251079669365
0,07,all,350,superres,C,0.3600366711616516
0,07,all,350,superres,CNR,5.086499132934486
0,07,all,350,NLM,C,0.32106152176856995
0,07,all,350,NLM,CNR,4.093364227388965
0,07,all,400,mean,C,0.35753630593034796
0,07,all,400,mean,CNR,4.774342889083924
0,07,all,400,reconst,C,0.3748405873775482
0,07,all,400,reconst,CNR,5.755259213729917
0,07,all,400,superres,C,0.3630206286907196
0,07,all,400,superres,CNR,5.219387161358627
0,07,all,400,NLM,C,0.3195295035839081
0,07,all,400,NLM,CNR,4.01458740270889
0,07,all,450,mean,C,0.35753630593034796
0,07,all,450,mean,CNR,4.774342889083924
0,07,all,450,reconst,C,0.29719609022140503
0,07,all,450,reconst,CNR,2.6324572794681345
0,07,all,450,superres,C,0.35233232378959656
0,07,all,450,superres,CNR,4.718074249162354
0,07,all,450,NLM,C,0.31209543347358704
0,07,all,450,NLM,CNR,3.7576402522906416
0,07,all,500,mean,C,0.35753630593034796
0,07,all,500,mean,CNR,4.774342889083924
0,07,all,500,reconst,C,0.40903064608573914
0,07,all,500,reconst,CNR,5.093536083721157
0,07,all,500,superres,C,0.36044514179229736
0,07,all,500,superres,CNR,4.892812724159986
0,07,all,500,NLM,C,0.31634214520454407
0,07,all,500,NLM,CNR,3.8625705851320618
0,07,all,550,mean,C,0.35753630593034796
0,07,all,550,mean,CNR,4.774342889083924
0,07,all,550,reconst,C,0.3543667197227478
0,07,all,550,reconst,CNR,4.864330967840898
0,07,all,550,superres,C,0.35968154668807983
0,07,all,550,superres,CNR,4.8947771809624046
0,07,all,550,NLM,C,0.3137202560901642
0,07,all,550,NLM,CNR,3.848096114225889
0,07,all,600,mean,C,0.35753630593034796
0,07,all,600,mean,CNR,4.774342889083924
0,07,all,600,reconst,C,0.3570691645145416
0,07,all,600,reconst,CNR,3.3817218804836684
0,07,all,600,superres,C,0.3593931496143341
0,07,all,600,superres,CNR,4.675417308737935
0,07,all,600,NLM,C,0.31455543637275696
0,07,all,600,NLM,CNR,3.742557118587151
0,07,all,650,mean,C,0.35753630593034796
0,07,all,650,mean,CNR,4.774342889083924
0,07,all,650,reconst,C,0.3579064607620239
0,07,all,650,reconst,CNR,4.61329463561906
0,07,all,650,superres,C,0.35924655199050903
