seed,patient,direction,epoch,image,metric,performance
0,55,x,1050,ensemble,C,0.6002062559127808
0,55,x,1050,ensemble,CNR,10.870273354421869
0,55,x,1050,NLM,C,0.5776097178459167
0,55,x,1050,NLM,CNR,12.422605176791755
0,55,x,1100,mean,C,0.5912613204194763
0,55,x,1100,mean,CNR,11.628926121169068
0,55,x,1100,super,C,0.5995858907699585
0,55,x,1100,super,CNR,10.791107047717182
0,55,x,1100,ensemble,C,0.5995858907699585
0,55,x,1100,ensemble,CNR,10.791107047717182
0,55,x,1100,NLM,C,0.5790403485298157
0,55,x,1100,NLM,CNR,12.113919997738037
0,55,x,1150,mean,C,0.5912613204194763
0,55,x,1150,mean,CNR,11.628926121169068
0,55,x,1150,super,C,0.5969947576522827
0,55,x,1150,super,CNR,11.124281335265215
0,55,x,1150,ensemble,C,0.5969947576522827
0,55,x,1150,ensemble,CNR,11.124281335265215
0,55,x,1150,NLM,C,0.5754868388175964
0,55,x,1150,NLM,CNR,12.860558954556307
0,55,x,1200,mean,C,0.5912613204194763
0,55,x,1200,mean,CNR,11.628926121169068
0,55,x,1200,super,C,0.602738082408905
0,55,x,1200,super,CNR,11.358993542356094
0,55,x,1200,ensemble,C,0.602738082408905
0,55,x,1200,ensemble,CNR,11.358993542356094
0,55,x,1200,NLM,C,0.5834861397743225
0,55,x,1200,NLM,CNR,13.46850594032778
0,55,x,1250,mean,C,0.5912613204194763
0,55,x,1250,mean,CNR,11.628926121169068
0,55,x,1250,super,C,0.6025247573852539
0,55,x,1250,super,CNR,11.462991421383986
0,55,x,1250,ensemble,C,0.6025247573852539
0,55,x,1250,ensemble,CNR,11.462991421383986
0,55,x,1250,NLM,C,0.5815516114234924
0,55,x,1250,NLM,CNR,13.517064655461443
0,55,x,1300,mean,C,0.5912613204194763
0,55,x,1300,mean,CNR,11.628926121169068
0,55,x,1300,super,C,0.6018992066383362
0,55,x,1300,super,CNR,12.008318967818566
0,55,x,1300,ensemble,C,0.6018992066383362
0,55,x,1300,ensemble,CNR,12.008318967818566
0,55,x,1300,NLM,C,0.5827209949493408
0,55,x,1300,NLM,CNR,14.170050410917318
0,55,x,1350,mean,C,0.5912613204194763
0,55,x,1350,mean,CNR,11.628926121169068
0,55,x,1350,super,C,0.601963996887207
0,55,x,1350,super,CNR,11.28959293540441
0,55,x,1350,ensemble,C,0.601963996887207
0,55,x,1350,ensemble,CNR,11.28959293540441
0,55,x,1350,NLM,C,0.5814778208732605
0,55,x,1350,NLM,CNR,12.937786083254043
0,55,x,1400,mean,C,0.5912613204194763
0,55,x,1400,mean,CNR,11.628926121169068
0,55,x,1400,super,C,0.5979408025741577
0,55,x,1400,super,CNR,11.313965854243465
0,55,x,1400,ensemble,C,0.5979408025741577
0,55,x,1400,ensemble,CNR,11.313965854243465
0,55,x,1400,NLM,C,0.5766579508781433
0,55,x,1400,NLM,CNR,13.373019483502544
0,55,x,1450,mean,C,0.5912613204194763
0,55,x,1450,mean,CNR,11.628926121169068
0,55,x,1450,super,C,0.6078798174858093
0,55,x,1450,super,CNR,10.599519104774929
0,55,x,1450,ensemble,C,0.6078798174858093
0,55,x,1450,ensemble,CNR,10.599519104774929
0,55,x,1450,NLM,C,0.5893731117248535
0,55,x,1450,NLM,CNR,12.115409854075141
0,55,x,1500,mean,C,0.5912613204194763
0,55,x,1500,mean,CNR,11.628926121169068
0,55,x,1500,super,C,0.5998128056526184
0,55,x,1500,super,CNR,11.078984696087534
0,55,x,1500,ensemble,C,0.5998128056526184
0,55,x,1500,ensemble,CNR,11.078984696087534
0,55,x,1500,NLM,C,0.5786479711532593
0,55,x,1500,NLM,CNR,12.747361645415417
0,55,x,1550,mean,C,0.5912613204194763
0,55,x,1550,mean,CNR,11.628926121169068
0,55,x,1550,super,C,0.5914036631584167
0,55,x,1550,super,CNR,11.418682255297966
0,55,x,1550,ensemble,C,0.5914036631584167
0,55,x,1550,ensemble,CNR,11.418682255297966
0,55,x,1550,NLM,C,0.5684764981269836
0,55,x,1550,NLM,CNR,13.894794257784575
0,55,x,1600,mean,C,0.5912613204194763
0,55,x,1600,mean,CNR,11.628926121169068
0,55,x,1600,super,C,0.5974101424217224
0,55,x,1600,super,CNR,12.099354673311188
0,55,x,1600,ensemble,C,0.5974101424217224
0,55,x,1600,ensemble,CNR,12.099354673311188
0,55,x,1600,NLM,C,0.5753834247589111
0,55,x,1600,NLM,CNR,14.541511321567743
0,55,x,1650,mean,C,0.5912613204194763
0,55,x,1650,mean,CNR,11.628926121169068
0,55,x,1650,super,C,0.5978342890739441
0,55,x,1650,super,CNR,10.963011804517993
0,55,x,1650,ensemble,C,0.5978342890739441
0,55,x,1650,ensemble,CNR,10.963011804517993
0,55,x,1650,NLM,C,0.5764734745025635
0,55,x,1650,NLM,CNR,13.092400932256782
0,55,x,1700,mean,C,0.5912613204194763
0,55,x,1700,mean,CNR,11.628926121169068
0,55,x,1700,super,C,0.6157946586608887
0,55,x,1700,super,CNR,12.43045800009002
0,55,x,1700,ensemble,C,0.6157946586608887
0,55,x,1700,ensemble,CNR,12.43045800009002
0,55,x,1700,NLM,C,0.5989354252815247
0,55,x,1700,NLM,CNR,15.12754633796056
0,55,x,1750,mean,C,0.5912613204194763
0,55,x,1750,mean,CNR,11.628926121169068
0,55,x,1750,super,C,0.5966466069221497
0,55,x,1750,super,CNR,11.137095526956733
0,55,x,1750,ensemble,C,0.5966466069221497
0,55,x,1750,ensemble,CNR,11.137095526956733
0,55,x,1750,NLM,C,0.5748782157897949
0,55,x,1750,NLM,CNR,13.144162274361761
0,55,x,1800,mean,C,0.5912613204194763
0,55,x,1800,mean,CNR,11.628926121169068
0,55,x,1800,super,C,0.5980533361434937
0,55,x,1800,super,CNR,11.70199391197112
0,55,x,1800,ensemble,C,0.5980533361434937
0,55,x,1800,ensemble,CNR,11.70199391197112
0,55,x,1800,NLM,C,0.5769238471984863
0,55,x,1800,NLM,CNR,13.858363458051238
0,55,x,1850,mean,C,0.5912613204194763
0,55,x,1850,mean,CNR,11.628926121169068
0,55,x,1850,super,C,0.5972889065742493
0,55,x,1850,super,CNR,11.565531118341333
0,55,x,1850,ensemble,C,0.5972889065742493
0,55,x,1850,ensemble,CNR,11.565531118341333
0,55,x,1850,NLM,C,0.5759980082511902
0,55,x,1850,NLM,CNR,13.819344559436185
0,55,x,1900,mean,C,0.5912613204194763
0,55,x,1900,mean,CNR,11.628926121169068
0,55,x,1900,super,C,0.606968343257904
0,55,x,1900,super,CNR,11.477229285007017
0,55,x,1900,ensemble,C,0.606968343257904
0,55,x,1900,ensemble,CNR,11.477229285007017
0,55,x,1900,NLM,C,0.5870088934898376
0,55,x,1900,NLM,CNR,13.556903230752773
0,55,x,1950,mean,C,0.5912613204194763
0,55,x,1950,mean,CNR,11.628926121169068
0,55,x,1950,super,C,0.6057011485099792
0,55,x,1950,super,CNR,12.571068959940476
0,55,x,1950,ensemble,C,0.6057011485099792
0,55,x,1950,ensemble,CNR,12.571068959940476
0,55,x,1950,NLM,C,0.5920280814170837
0,55,x,1950,NLM,CNR,13.085018482164418
0,55,x,2000,mean,C,0.5912613204194763
0,55,x,2000,mean,CNR,11.628926121169068
0,55,x,2000,super,C,0.5995078086853027
0,55,x,2000,super,CNR,11.407916386624214
0,55,x,2000,ensemble,C,0.5995078086853027
0,55,x,2000,ensemble,CNR,11.407916386624214
0,55,x,2000,NLM,C,0.5787677764892578
0,55,x,2000,NLM,CNR,13.398057874646714
0,55,x,2050,mean,C,0.5912613204194763
0,55,x,2050,mean,CNR,11.628926121169068
0,55,x,2050,super,C,0.5990397930145264
0,55,x,2050,super,CNR,11.371292451492351
0,55,x,2050,ensemble,C,0.5990397930145264
0,55,x,2050,ensemble,CNR,11.371292451492351
0,55,x,2050,NLM,C,0.5781149864196777
0,55,x,2050,NLM,CNR,13.405813320649816
0,55,x,2100,mean,C,0.5912613204194763
0,55,x,2100,mean,CNR,11.628926121169068
0,55,x,2100,super,C,0.5998030304908752
0,55,x,2100,super,CNR,11.452752950158677
0,55,x,2100,ensemble,C,0.5998030304908752
0,55,x,2100,ensemble,CNR,11.452752950158677
0,55,x,2100,NLM,C,0.5790082216262817
0,55,x,2100,NLM,CNR,13.503382754090836
0,55,x,2150,mean,C,0.5912613204194763
0,55,x,2150,mean,CNR,11.628926121169068
0,55,x,2150,super,C,0.6008010506629944
0,55,x,2150,super,CNR,11.545152861884109
0,55,x,2150,ensemble,C,0.6008010506629944
0,55,x,2150,ensemble,CNR,11.545152861884109
0,55,x,2150,NLM,C,0.5803515315055847
0,55,x,2150,NLM,CNR,13.644618886199911
0,55,x,2200,mean,C,0.5912613204194763
0,55,x,2200,mean,CNR,11.628926121169068
0,55,x,2200,super,C,0.6008849740028381
0,55,x,2200,super,CNR,11.520265443461883
0,55,x,2200,ensemble,C,0.6008849740028381
0,55,x,2200,ensemble,CNR,11.520265443461883
0,55,x,2200,NLM,C,0.5806036591529846
0,55,x,2200,NLM,CNR,13.603364108469364
0,55,x,2250,mean,C,0.5912613204194763
0,55,x,2250,mean,CNR,11.628926121169068
0,55,x,2250,super,C,0.6016460657119751
0,55,x,2250,super,CNR,11.64382242712224
0,55,x,2250,ensemble,C,0.6016460657119751
0,55,x,2250,ensemble,CNR,11.64382242712224
0,55,x,2250,NLM,C,0.5802541375160217
0,55,x,2250,NLM,CNR,14.044786614146975
0,55,x,2300,mean,C,0.5912613204194763
0,55,x,2300,mean,CNR,11.628926121169068
0,55,x,2300,super,C,0.5959026217460632
0,55,x,2300,super,CNR,11.484040043154273
0,55,x,2300,ensemble,C,0.5959026217460632
0,55,x,2300,ensemble,CNR,11.484040043154273
0,55,x,2300,NLM,C,0.5754939913749695
0,55,x,2300,NLM,CNR,13.204777570352348
0,55,x,2350,mean,C,0.5912613204194763
0,55,x,2350,mean,CNR,11.628926121169068
0,55,x,2350,super,C,0.6002873778343201
0,55,x,2350,super,CNR,11.695076692163976
0,55,x,2350,ensemble,C,0.6002873778343201
0,55,x,2350,ensemble,CNR,11.695076692163976
0,55,x,2350,NLM,C,0.5803094506263733
0,55,x,2350,NLM,CNR,13.643724991751265
0,55,x,2400,mean,C,0.5912613204194763
0,55,x,2400,mean,CNR,11.628926121169068
0,55,x,2400,super,C,0.5978183150291443
0,55,x,2400,super,CNR,11.434519423049943
0,55,x,2400,ensemble,C,0.5978183150291443
0,55,x,2400,ensemble,CNR,11.434519423049943
0,55,x,2400,NLM,C,0.5770800113677979
0,55,x,2400,NLM,CNR,13.095217595204932
0,55,x,2450,mean,C,0.5912613204194763
0,55,x,2450,mean,CNR,11.628926121169068
0,55,x,2450,super,C,0.6039832234382629
0,55,x,2450,super,CNR,11.506923054524874
0,55,x,2450,ensemble,C,0.6039832234382629
0,55,x,2450,ensemble,CNR,11.506923054524874
0,55,x,2450,NLM,C,0.5834847092628479
0,55,x,2450,NLM,CNR,13.261294570055819
0,55,x,2500,mean,C,0.5912613204194763
0,55,x,2500,mean,CNR,11.628926121169068
0,55,x,2500,super,C,0.6019636392593384
0,55,x,2500,super,CNR,11.563005265551594
0,55,x,2500,ensemble,C,0.6029800772666931
0,55,x,2500,ensemble,CNR,11.54483544985109
0,55,x,2500,NLM,C,0.38317710161209106
0,55,x,2500,NLM,CNR,9.596939866662023
0,55,x,2550,mean,C,0.5912613204194763
0,55,x,2550,mean,CNR,11.628926121169068
0,55,x,2550,super,C,0.6042250990867615
0,55,x,2550,super,CNR,12.0768240167855
0,55,x,2550,ensemble,C,0.6033937931060791
0,55,x,2550,ensemble,CNR,11.732154279984929
0,55,x,2550,NLM,C,0.3901928663253784
0,55,x,2550,NLM,CNR,10.121241090051615
0,55,x,2600,mean,C,0.5912613204194763
0,55,x,2600,mean,CNR,11.628926121169068
0,55,x,2600,super,C,0.598531186580658
0,55,x,2600,super,CNR,11.552858579843834
0,55,x,2600,ensemble,C,0.6021738648414612
0,55,x,2600,ensemble,CNR,11.701427164203043
0,55,x,2600,NLM,C,0.39821651577949524
0,55,x,2600,NLM,CNR,10.778806125747005
0,55,x,2650,mean,C,0.5912613204194763
0,55,x,2650,mean,CNR,11.628926121169068
0,55,x,2650,super,C,0.6023825407028198
0,55,x,2650,super,CNR,11.03188256950167
0,55,x,2650,ensemble,C,0.6022157669067383
0,55,x,2650,ensemble,CNR,11.56821438343173
0,55,x,2650,NLM,C,0.4072089195251465
0,55,x,2650,NLM,CNR,11.536871283691106
0,55,x,2700,mean,C,0.5912613204194763
0,55,x,2700,mean,CNR,11.628926121169068
0,55,x,2700,super,C,0.6012664437294006
0,55,x,2700,super,CNR,11.089709636280714
0,55,x,2700,ensemble,C,0.6020573377609253
0,55,x,2700,ensemble,CNR,11.493607007945155
0,55,x,2700,NLM,C,0.4170667231082916
0,55,x,2700,NLM,CNR,12.464423244759068
0,55,x,2750,mean,C,0.5912613204194763
0,55,x,2750,mean,CNR,11.628926121169068
0,55,x,2750,super,C,0.5960969924926758
0,55,x,2750,super,CNR,10.622590911135045
0,55,x,2750,ensemble,C,0.6012121438980103
0,55,x,2750,ensemble,CNR,11.381750509125824
0,55,x,2750,NLM,C,0.4264790117740631
0,55,x,2750,NLM,CNR,13.324831332556155
0,55,x,2800,mean,C,0.5912613204194763
0,55,x,2800,mean,CNR,11.628926121169068
0,55,x,2800,super,C,0.6037862300872803
0,55,x,2800,super,CNR,11.058094922955641
0,55,x,2800,ensemble,C,0.6015335321426392
0,55,x,2800,ensemble,CNR,11.340621600140462
0,55,x,2800,NLM,C,0.43548160791397095
0,55,x,2800,NLM,CNR,14.1827677536946
0,55,x,2850,mean,C,0.5912613204194763
0,55,x,2850,mean,CNR,11.628926121169068
0,55,x,2850,super,C,0.596028745174408
0,55,x,2850,super,CNR,11.137677372135274
0,55,x,2850,ensemble,C,0.6009236574172974
0,55,x,2850,ensemble,CNR,11.32286761502244
0,55,x,2850,NLM,C,0.44336190819740295
0,55,x,2850,NLM,CNR,14.95621977262148
0,55,x,2900,mean,C,0.5912613204194763
0,55,x,2900,mean,CNR,11.628926121169068
0,55,x,2900,super,C,0.605702817440033
0,55,x,2900,super,CNR,10.009672314476136
0,55,x,2900,ensemble,C,0.6014058589935303
0,55,x,2900,ensemble,CNR,11.228902674977514
0,55,x,2900,NLM,C,0.4513782560825348
0,55,x,2900,NLM,CNR,15.956767972195834
0,55,x,2950,mean,C,0.5912613204194763
0,55,x,2950,mean,CNR,11.628926121169068
0,55,x,2950,super,C,0.6002740859985352
0,55,x,2950,super,CNR,11.231349560273102
0,55,x,2950,ensemble,C,0.6013032793998718
0,55,x,2950,ensemble,CNR,11.229835827141777
0,55,x,2950,NLM,C,0.45848050713539124
0,55,x,2950,NLM,CNR,16.875029567949515
0,55,x,3000,mean,C,0.5912613204194763
0,55,x,3000,mean,CNR,11.628926121169068
0,55,x,3000,super,C,0.6000258922576904
0,55,x,3000,super,CNR,11.265339416273015
0,55,x,3000,ensemble,C,0.6011971235275269
0,55,x,3000,ensemble,CNR,11.23336558609169
0,55,x,3000,NLM,C,0.4648943543434143
0,55,x,3000,NLM,CNR,17.61053887831291
0,55,x,3050,mean,C,0.5912613204194763
0,55,x,3050,mean,CNR,11.628926121169068
0,55,x,3050,super,C,0.5998918414115906
0,55,x,3050,super,CNR,11.263476589495182
0,55,x,3050,ensemble,C,0.6010969281196594
0,55,x,3050,ensemble,CNR,11.236095468608134
0,55,x,3050,NLM,C,0.47080427408218384
0,55,x,3050,NLM,CNR,18.29141225605594
0,55,x,3100,mean,C,0.5912613204194763
0,55,x,3100,mean,CNR,11.628926121169068
0,55,x,3100,super,C,0.5998703241348267
0,55,x,3100,super,CNR,11.270985340640177
0,55,x,3100,ensemble,C,0.6010094285011292
0,55,x,3100,ensemble,CNR,11.238884602792702
0,55,x,3100,NLM,C,0.4759945273399353
0,55,x,3100,NLM,CNR,19.000033344707372
0,55,x,3150,mean,C,0.5912613204194763
0,55,x,3150,mean,CNR,11.628926121169068
0,55,x,3150,super,C,0.5998678207397461
0,55,x,3150,super,CNR,11.286017348251463
0,55,x,3150,ensemble,C,0.6009334921836853
0,55,x,3150,ensemble,CNR,11.242236068874984
0,55,x,3150,NLM,C,0.4807395339012146
0,55,x,3150,NLM,CNR,19.64071998220145
0,55,x,3200,mean,C,0.5912613204194763
0,55,x,3200,mean,CNR,11.628926121169068
0,55,x,3200,super,C,0.6008310317993164
0,55,x,3200,super,CNR,11.2736946555826
0,55,x,3200,ensemble,C,0.6009270548820496
0,55,x,3200,ensemble,CNR,11.24460517885207
0,55,x,3200,NLM,C,0.4852609932422638
0,55,x,3200,NLM,CNR,20.395749831151765
0,55,x,3250,mean,C,0.5912613204194763
0,55,x,3250,mean,CNR,11.628926121169068
0,55,x,3250,super,C,0.6001306176185608
0,55,x,3250,super,CNR,11.326017753276668
0,55,x,3250,ensemble,C,0.6008802652359009
0,55,x,3250,ensemble,CNR,11.24950462449395
0,55,x,3250,NLM,C,0.489260196685791
0,55,x,3250,NLM,CNR,20.81720219860741
0,55,x,3300,mean,C,0.5912613204194763
0,55,x,3300,mean,CNR,11.628926121169068
0,55,x,3300,super,C,0.6004772782325745
0,55,x,3300,super,CNR,11.34568148569705
0,55,x,3300,ensemble,C,0.6008579730987549
0,55,x,3300,ensemble,CNR,11.254917859521527
0,55,x,3300,NLM,C,0.4927727282047272
0,55,x,3300,NLM,CNR,21.214458777674984
0,55,x,3350,mean,C,0.5912613204194763
0,55,x,3350,mean,CNR,11.628926121169068
0,55,x,3350,super,C,0.6001208424568176
0,55,x,3350,super,CNR,11.187168563533449
0,55,x,3350,ensemble,C,0.6008191704750061
0,55,x,3350,ensemble,CNR,11.251400193358222
0,55,x,3350,NLM,C,0.4961493909358978
0,55,x,3350,NLM,CNR,21.667729647483892
0,55,x,3400,mean,C,0.5912613204194763
0,55,x,3400,mean,CNR,11.628926121169068
0,55,x,3400,super,C,0.5997515320777893
0,55,x,3400,super,CNR,11.22095142380847
0,55,x,3400,ensemble,C,0.6007658839225769
0,55,x,3400,ensemble,CNR,11.250360275547907
0,55,x,3400,NLM,C,0.49932920932769775
0,55,x,3400,NLM,CNR,22.163317499739225
0,55,x,3450,mean,C,0.5912613204194763
0,55,x,3450,mean,CNR,11.628926121169068
0,55,x,3450,super,C,0.5987452864646912
0,55,x,3450,super,CNR,11.564010943657678
0,55,x,3450,ensemble,C,0.6006699800491333
0,55,x,3450,ensemble,CNR,11.265504091405974
0,55,x,3450,NLM,C,0.5020268559455872
0,55,x,3450,NLM,CNR,22.580816916540517
0,55,x,3500,mean,C,0.5912613204194763
0,55,x,3500,mean,CNR,11.628926121169068
0,55,x,3500,super,C,0.5979885458946228
0,55,x,3500,super,CNR,11.23238411832682
0,55,x,3500,ensemble,C,0.6005476117134094
0,55,x,3500,ensemble,CNR,11.264366680430426
0,55,x,3500,NLM,C,0.5045950412750244
0,55,x,3500,NLM,CNR,22.93120300474561
0,55,x,3550,mean,C,0.5912613204194763
0,55,x,3550,mean,CNR,11.628926121169068
0,55,x,3550,super,C,0.6011304259300232
0,55,x,3550,super,CNR,11.05770514677882
0,55,x,3550,ensemble,C,0.6005730032920837
0,55,x,3550,ensemble,CNR,11.255851558529388
0,55,x,3550,NLM,C,0.5070009827613831
0,55,x,3550,NLM,CNR,23.16472438985798
0,55,x,3600,mean,C,0.5912613204194763
0,55,x,3600,mean,CNR,11.628926121169068
0,55,x,3600,super,C,0.6059263944625854
0,55,x,3600,super,CNR,11.7877557623687
0,55,x,3600,ensemble,C,0.6007955074310303
0,55,x,3600,ensemble,CNR,11.277989275317628
0,55,x,3600,NLM,C,0.5092867016792297
0,55,x,3600,NLM,CNR,23.371252084622068
0,55,x,3650,mean,C,0.5912613204194763
0,55,x,3650,mean,CNR,11.628926121169068
0,55,x,3650,super,C,0.6023773550987244
